Latitude,Longitude,Dissolved oxygen (mg/L),Potential of Hydrogen (pH),Total Dissolved Solids (mg/L),Nitrate N (mgN/L),Amonia N (mgN/L),Calcium (mg/L),Magnesium (mg/L),Sodium (mg/L),Chloride (mg/L),Sulphate (mg/L)
26.148264128256514,81.11571823647294,8.185319683417907,7.789794895415306,224.09793454534181,0.5604693971625824,0.07254723194150299,49.48776111910046,15.933017933408255,29.4225373329129,35.789087354345675,27.184480989784216
26.145950300601204,81.12098336673347,8.380173947609206,7.780919398369274,216.24876001994926,0.4718494625418306,0.077262470440191,50.2821439802102,15.568122995166364,30.478051242931027,34.378602141187066,27.215460336733685
26.143636472945893,81.126248496994,8.142917264128707,7.7815082498989865,213.99064551132363,0.53329356246745,0.06515146523791057,49.252979430343935,15.335921604139946,30.981823108655657,31.947833220455237,27.0399841947556
26.141322645290582,81.1315136272545,8.209115182946425,7.780035353686695,215.0330659581718,0.5187819579985111,0.07947557388975868,49.171407272785544,15.891575375417293,29.740668021349034,36.62933926653832,27.19787548471745
26.139008817635272,81.13677875751503,7.968174523013075,7.7570644102099795,213.54313188349025,0.5504347193969819,0.06783555519609963,47.6787939137433,15.500965882941788,30.980600605577767,36.04085250791756,26.957704201605214
26.13669498997996,81.14204388777556,8.177936860866168,7.821315625279766,215.0228607917551,0.5521684658395218,0.0632897717789288,46.75886739277959,15.80293083951623,30.33061913118159,33.35711900758392,26.35664139496055
26.13438116232465,81.14730901803607,8.071664453180116,7.693427506888401,216.94012198650987,0.5174387196727105,0.08388030308633412,49.14137972688453,14.510011358685208,30.163683196146863,34.67610160446536,26.301210511351396
26.13206733466934,81.1525741482966,8.233533927269463,7.72008103013618,213.06013356820827,0.5179026761175439,0.08319141400753408,48.719753847657515,14.964315364039212,30.141347942906265,37.13949432444119,25.88458035832191
26.12975350701403,81.15783927855712,8.249618731639591,7.744863306023846,219.0051233353616,0.5365483592331811,0.09174336670976102,48.34643572858213,14.242831046002502,31.059597550151242,37.07713641597927,25.131218949879415
26.12743967935872,81.16310440881765,8.445684885167378,7.679054540334611,222.81200795775234,0.5135695089747133,0.07353333029879372,48.91345767541771,14.709510281636085,30.73672111106498,36.58713135685763,25.79692806465942
26.12512585170341,81.16836953907816,8.129843040419223,7.733553192212264,215.83212456063612,0.5663287648358433,0.08612096788726765,48.62841400206796,14.6139449890141,32.54799786590189,35.43097085746277,26.410949498200722
26.122812024048095,81.17363466933868,8.077328571741106,7.802868795366936,225.80053562197827,0.5305935349724046,0.08826210690977769,49.534805670778226,14.87656140057188,29.78880683289771,35.78604808669099,24.818420325328326
26.120498196392784,81.17889979959921,8.043096317462402,7.733086076019048,222.02681944821742,0.4550606170456646,0.08667172422294495,48.65506520105077,14.557077750667062,31.078154678100255,35.620811087689646,24.667968875322376
26.118184368737474,81.18416492985972,7.946366946884899,7.737337947613997,224.36622503439898,0.5316261275127591,0.0676152903134929,47.939993362364014,14.701578016594986,30.191636458340845,37.07596091158523,24.41217893187713
26.115870541082163,81.18943006012024,8.035446565746478,7.673581939563231,217.87281643083534,0.51231501088582,0.08224053010221527,49.2787911649157,14.647395893618834,29.941613371088465,34.94153828646963,25.001831152681365
26.113556713426853,81.19469519038077,7.92562999019037,7.695232670153003,224.18250780331738,0.4951335962029346,0.0854621678116365,48.25986080146306,15.142252641850819,30.770245587146974,35.08865318520613,24.65478227949761
26.111242885771542,81.19996032064128,7.9804149321079665,7.70079849551597,216.65692378512801,0.5075496239890294,0.08010772850800178,48.799494757128755,14.068895353818053,30.95969764161524,37.15640279591828,24.141365676638628
26.10892905811623,81.2052254509018,8.13793565020827,7.699038246193455,224.84590208171664,0.5485552357948019,0.04870287692907393,47.93884016188856,13.733824083491916,33.51849104937406,36.06637115415675,23.550889806124665
26.10661523046092,81.21049058116233,7.774414817811293,7.758975020012004,222.23252229368686,0.5857327699700738,0.08240737824637535,47.74122575799308,14.124386771691373,30.782458088272325,37.70155090038369,23.844601848926956
26.10430140280561,81.21575571142284,8.081433434007822,7.726001887839717,224.0184228056708,0.555869646929497,0.11318799302320436,48.266567614385295,13.621277122251746,29.987082965433572,35.516641476394,22.80394553387271
26.1019875751503,81.22102084168337,8.09303495343981,7.65524410002644,217.36329260522618,0.5288795820513726,0.07459943314641812,48.14548127909912,14.451739443764314,31.306007989452322,36.26511683562047,23.44522201922852
26.09967374749499,81.2262859719439,7.862739399749345,7.7055946109806275,218.74564485132896,0.5613523833467933,0.06907886143822548,48.45291758517657,13.662978585776091,29.2491768497964,35.38078690380015,23.596012237307235
26.09735991983968,81.2315511022044,7.547124729100787,7.711719749131006,224.9750903603431,0.5345031243148203,0.08560024283368078,47.78584223436943,13.467904960440924,31.089646333961927,36.4736083140851,22.32096131321657
26.09504609218437,81.23681623246493,7.759159618622337,7.733478383162812,219.05303879790915,0.5280384006316791,0.08468568478326219,46.46125254502232,13.424052257594546,31.242884759205488,34.909175929385796,21.966262621355757
26.092732264529058,81.24208136272546,8.029794095120668,7.747201295888332,224.95950936008174,0.5148461113991984,0.09789103683096224,47.51159515877753,13.818976086193466,31.999656926505203,36.06924900742021,23.30793226182014
26.090418436873748,81.24734649298597,7.816714126437126,7.639509469136674,217.8983863829535,0.4975227084049891,0.06113198517036657,48.41824932941828,13.38814253345418,32.216831191100205,35.09583474150492,21.997836463458114
26.088104609218437,81.2526116232465,7.655141236693708,7.643839439355167,227.01988790928638,0.5389804438208707,0.0909707098113244,47.468594748597084,13.114822459348662,30.943413100902045,37.509097781706195,22.657085384799895
26.085790781563126,81.25787675350702,7.714210771657666,7.62215867180451,218.95735127593755,0.5560203432543825,0.08885633574297651,47.43062541194185,13.95850737972776,31.317127741369227,37.60409873917139,21.79748085802116
26.083476953907816,81.26314188376753,7.900914044714085,7.659317185901542,226.35689778366427,0.5489806130534189,0.07786780580498846,48.33602035307583,12.871419480411703,30.819226207912273,34.982629708605785,21.578924409524237
26.081163126252505,81.26840701402806,7.841734088192695,7.68357725701332,226.910475282911,0.5400009009454184,0.08508031285180756,46.894493425078856,13.1502917411007,30.54953326054992,38.423261284125836,21.66466502288232
26.078849298597195,81.27367214428858,7.708801617146935,7.700690587490955,221.88111780409693,0.5247081136456532,0.09544186468367342,46.14496380917097,13.31983636566965,31.89974946855587,39.77321185930592,20.78923160878544
26.076535470941884,81.27893727454911,7.674554896510351,7.654463384398978,227.2565648870345,0.571928469017997,0.09308473266025497,47.16383337759606,12.32991265470165,30.530671782891233,37.14673050524055,21.08354818606156
26.074221643286574,81.28420240480962,7.655777082691213,7.641042262612672,226.23048122209605,0.5147677147014159,0.06285471187837344,46.816144825952655,13.098781286679912,31.359789177465526,36.46096605592574,20.61300029576665
26.071907815631263,81.28946753507014,7.561172008974504,7.656272322227292,223.2935983014554,0.5781631001441593,0.0923023740406044,46.33966309577894,12.409575279081858,30.89335143690261,40.34302365683797,19.930400946214082
26.069593987975953,81.29473266533067,7.9268684599538,7.613193802446284,221.675000553335,0.5254163442097168,0.07902967190802307,46.87958094126024,13.086396770466878,32.33977748249465,35.855462924948284,20.546828946933843
26.067280160320642,81.29999779559118,7.621283784972114,7.726610831493302,218.11897009113935,0.5335103916137468,0.0810931122497344,47.318376416391864,12.298625662929073,33.52240431915001,37.39851365441643,20.034491933980295
26.064966332665332,81.30526292585171,7.837321887191921,7.575185419841376,227.62832661904986,0.5126804892449983,0.08109795548201858,46.8211114354652,12.887946128841472,30.78574266103026,37.64404930968435,19.876388926177178
26.06265250501002,81.31052805611223,7.868113584827326,7.643377437412613,220.23076891949196,0.5422425795105975,0.07774635565574445,46.97559758185416,12.98108704908962,30.345509827302074,38.996195462136015,19.139353586901926
26.06033867735471,81.31579318637274,7.774887984863624,7.713461946938343,227.13161038024703,0.5871446199054008,0.09787561284162594,48.08032753494222,12.812019295634432,31.95688288194194,37.982314222862726,20.330523538777907
26.0580248496994,81.32105831663327,7.545685851968609,7.629354056617281,225.95669429765422,0.5739546949959223,0.07874423090580664,46.25302361167405,12.497450339140514,32.13946371235806,37.10817233602878,19.764505379744914
26.05571102204409,81.3263234468938,7.6563435850412995,7.61807989155847,229.98731184479965,0.5884391266739732,0.06320680831324692,46.64588636013949,12.23468287915186,32.37818368962919,36.68043508561083,19.600565519190308
26.05339719438878,81.3315885771543,7.577582751148249,7.608018590778889,226.32281232739456,0.5753513564321479,0.07409705234837634,45.90989198735753,12.027727907714503,31.83575646763692,37.42080216278138,18.75919723701956
26.05108336673347,81.33685370741483,7.431162879748708,7.611771793275105,226.47345676326287,0.5271776089023704,0.08268042089972578,45.53242393627427,12.77862719649582,32.11292418040319,36.759254340324034,17.841930847098997
26.048769539078158,81.34211883767536,7.60096133429454,7.670609078297517,230.97898430988735,0.5509646591262126,0.09843822188018293,45.63204805651762,11.843169977752245,32.680313536988024,37.98955056167412,19.478831933460313
26.046455711422844,81.34738396793587,7.361129113572342,7.52396548951473,229.65198719377602,0.5380830041850274,0.08904642036486878,45.60566312726205,11.641745476777128,33.3419965891617,37.386395184798474,18.269000794336943
26.044141883767534,81.3526490981964,7.701908096842933,7.670559804662137,229.8366324913703,0.6020068795290481,0.06724197088968584,46.16319995183868,12.257184211725523,30.702119510873608,36.43363768290855,17.723727948436892
26.041828056112223,81.35791422845692,7.439933242167044,7.549084835260353,230.7093326074631,0.5267866419427533,0.11727784880555811,47.64010325940666,11.607919198962291,32.18567252748853,39.527807895739016,18.1065850598819
26.039514228456913,81.36317935871743,7.525773015782337,7.592236371111158,222.950227341298,0.5901019184123402,0.0839716297078668,45.07152592067445,11.482569876349237,32.76620055568206,37.66977602584632,18.283354829746642
26.037200400801602,81.36844448897796,7.524174064864719,7.582631206500966,232.3799241402155,0.5906803111222553,0.09913086110363817,45.192894195099726,11.22227037953261,31.803648765552484,36.89233358931017,17.49150811229304
26.03488657314629,81.37370961923848,7.429040505805323,7.620281300971198,232.0628981826546,0.6193810333058073,0.07772428352252442,45.35586680312455,11.544571651068978,34.243934546898046,38.172267300068896,17.94726319393361
26.03257274549098,81.378974749499,7.542194165205767,7.529792536243256,225.8065440787767,0.55280259144521,0.08800038869092573,45.6015336082637,11.643590868805076,32.17006760473691,38.50262934383679,17.656194929849306
26.03025891783567,81.38423987975952,7.36939174714582,7.609223389440463,229.15720828498738,0.5870636513583083,0.09259202758356239,45.372644833984815,11.713783600155319,32.760827697295305,36.57637549643825,16.385074080537784
26.02794509018036,81.38950501002005,7.5578872865750855,7.6687689451750645,230.23655461586787,0.6347443810282736,0.09827292068854734,46.06439286871825,11.937878979666985,33.35446562143757,38.93236960174419,16.396862270037406
26.02563126252505,81.39477014028057,7.211994124300554,7.53037124858458,230.11605021553834,0.5483664647917652,0.0958605245901411,42.969739328147725,11.709875420350574,32.377944043049986,37.485752115699015,17.02501337412456
26.02331743486974,81.40003527054108,7.419684130675835,7.589630134595273,232.2497308062424,0.5214454557775053,0.09308295500841225,42.87349309893231,11.365487831384069,31.304239228651106,40.58982540473749,15.004491975601116
26.02100360721443,81.40530040080161,7.6785450898633165,7.552748763355227,236.90001165416106,0.5116973799014515,0.07527369903773662,44.25698853128954,11.306249967347547,32.636420516162616,39.35411855129485,16.102760308781434
26.018689779559118,81.41056553106213,7.224781661450597,7.593492630864972,235.76186502443036,0.5900801415695925,0.07142380937501304,45.40067840240024,11.534263991566215,34.004760709441186,38.407940272283405,15.280968560567107
26.016375951903807,81.41583066132264,7.260446901133127,7.574495514751937,226.4461749269424,0.5128054708269509,0.0849891126582148,43.13798340548025,11.784893124140504,32.831113213724805,38.09821398745567,15.57927826319377
26.014062124248497,81.42109579158317,7.426628315619489,7.545386389657524,234.44358524884285,0.5587317152912161,0.09399692108769298,41.85059945283257,11.273055966897163,32.428582575247276,38.872502329892356,15.4916591952621
26.011748296593186,81.4263609218437,7.364073584542022,7.587921246597617,237.53129215272725,0.5836221253115501,0.07665918949032946,44.57841601078987,10.982554072286858,34.079533053845005,39.73210489736644,15.287871441020965
26.009434468937876,81.4316260521042,7.377490124256818,7.637985414078802,234.0230465443213,0.5766595942864171,0.09597757948723294,44.17975307311197,10.721756604429663,33.00478527760637,39.100059813597184,15.019264089636138
26.007120641282565,81.43689118236473,7.386202450550288,7.5556255292071866,237.09998774929772,0.5844694544164377,0.10178925118345447,42.97462722777994,10.490547357521415,32.899392570478604,38.95929694060957,14.577766169814987
26.004806813627255,81.44215631262526,7.396135158578918,7.589547650715313,241.0454014183539,0.5789767964741834,0.0662551862147872,42.91896520615705,11.285902898279002,33.54910240219897,39.33244722178128,16.105843691041517
26.002492985971944,81.44742144288577,7.455662501522342,7.506567924883972,237.35141140698082,0.611276314225085,0.06744618944373439,42.79086575890727,11.202400188323402,34.16432172889811,38.67406335094399,15.729839567734352
26.000179158316634,81.4526865731463,7.339143120926892,7.51762914609345,234.51406119212714,0.5449433740090974,0.07789437411693753,43.51303860307019,11.155025030840468,35.67024333754076,39.03084992920188,14.054029316915852
25.997865330661323,81.45795170340682,7.230130797136541,7.572417240495887,237.95743429291002,0.5538058691428512,0.0846141900232322,42.780218569808575,10.826552518408054,34.327268274614106,37.18407303935935,15.267869150832663
25.995551503006013,81.46321683366733,7.356044998326726,7.610567024039995,234.61688531597133,0.5515391822990123,0.07213149479379415,43.53191845977239,11.39580127839128,34.68266636621328,40.619611849518705,14.121682201211831
25.993237675350702,81.46848196392786,7.529175087254515,7.563155683275018,234.39319974373913,0.6002284064758362,0.10028304018323501,40.70712408565025,10.595473874592846,33.239495436116606,39.94725882736209,14.233528195236268
25.99092384769539,81.47374709418838,7.2135298568444925,7.534185327527878,233.15218421476146,0.6029388082129825,0.08636100292294964,42.15828923451869,11.128413899705995,32.827638338575376,38.8378481139989,13.987791009360775
25.98861002004008,81.4790122244489,7.076679753915209,7.5445038899163155,241.07174817996244,0.5900683976887378,0.08059170572374208,41.794685941805746,10.689093076946351,33.86307246734742,41.847326295354144,13.543078834905769
25.98629619238477,81.48427735470942,7.378561358883136,7.492388939717999,231.80463366788524,0.6126419122263037,0.05846135714207121,42.341054067199416,10.420640940374254,33.959481795166504,39.92450421772317,14.22149266446519
25.98398236472946,81.48954248496995,7.184291766418817,7.564507645158293,241.46807281738563,0.5424021158234813,0.0602627627536623,41.96515124415241,10.861499069617182,32.94842202294752,38.7590964335472,13.65226669979236
25.98166853707415,81.49480761523046,6.8665113861068745,7.573591234765371,237.59831200065446,0.6283671920498612,0.08421513875428363,42.88221906372224,10.749969314974999,33.817373032004795,40.91133379976577,13.214002581866861
25.97935470941884,81.50007274549098,7.30980468583102,7.518234597975603,230.26188439350608,0.6246557673038884,0.04801106560772007,40.60374754099047,10.691661465691194,34.3905785692086,40.476843947737116,12.666189519334237
25.97704088176353,81.50533787575151,7.092892029328832,7.515586557115123,237.58995985170074,0.6016365630836331,0.09518956114469315,41.97382814087904,10.545277973177615,34.4116014019207,40.543097167038326,12.741195782842832
25.974727054108218,81.51060300601202,7.150334683463093,7.543143442655317,227.97951023614928,0.6336324781839734,0.07762769233443931,42.229294103445945,10.462647355916953,34.59716103319322,39.71079629131757,12.240166214719336
25.972413226452908,81.51586813627254,7.204662048752372,7.513209931232176,239.14190192110155,0.531091913258922,0.12864639454393909,43.11213200632168,11.399341924533754,34.4612248410142,40.74474102601904,12.943234601118649
25.970099398797593,81.52113326653307,7.174620407470236,7.526254450127191,240.44104937275515,0.5656709530559003,0.11461874375925524,41.08461670178313,10.885041509019912,33.799103409290595,40.03132988404892,12.218508579830457
25.967785571142283,81.5263983967936,7.2438769635020135,7.611160569197561,234.79095320521282,0.5599609909447317,0.0772782639612974,41.571865509743674,10.668978964040118,33.84895525739286,41.000867873531504,12.567278855146373
25.965471743486972,81.5316635270541,7.063786312762781,7.515613795375024,237.9148213986646,0.6042823275679955,0.07840494496203787,39.710558812488195,10.394247118266843,33.28846418192537,38.36396165073816,13.271872903483608
25.963157915831662,81.53692865731463,7.197964536070919,7.509535791813507,245.49751393686543,0.5517540064595194,0.09493372271003613,39.0805434683514,10.723245554804425,36.02987259412965,40.05220801430175,13.076824437099267
25.96084408817635,81.54219378757516,7.074198276501549,7.496394006577272,235.91815097183857,0.6066060927893765,0.1055475891487748,41.509524116261986,10.499617665704413,34.49173500576364,42.49390770459688,12.355022084522954
25.95853026052104,81.54745891783567,7.216328482681843,7.550541594495323,233.96576102768128,0.6256233935444785,0.0554295641384629,40.6680173335642,10.276126300824131,34.33331654613398,39.82583116949636,12.225279358662746
25.95621643286573,81.5527240480962,7.190436405587867,7.512055382731717,244.3882985727802,0.6059928943510239,0.05320436801968205,41.4532295450407,10.11863639285982,33.75582604178535,40.07545151662322,13.110136287019055
25.95390260521042,81.55798917835672,6.9506902211826915,7.491912292337696,246.5722473120751,0.5942826653253779,0.07066947791668601,39.24887200944696,10.183311315381276,37.289885645930795,40.316984444999775,12.33570992905637
25.95158877755511,81.56325430861723,7.247031000211531,7.569374894236561,238.99693482436473,0.5567715311597148,0.08874106374760926,40.59994041668657,8.924327623346123,33.73785292357826,39.54352344124609,11.820355187393544
25.9492749498998,81.56851943887776,6.997122186613415,7.571995243398055,243.2882578656289,0.5616445499307413,0.08745310385761491,41.51477529227313,10.254766405165276,34.37393963827664,38.520769610301556,11.184006371716666
25.94696112224449,81.57378456913828,7.192366118430497,7.489935650005945,244.86856297314114,0.6251862689602963,0.09604657182475845,40.19049433942608,9.954377026776463,35.19021054272279,40.7663016992057,12.01057492299271
25.944647294589178,81.5790496993988,7.120151284196366,7.438085742679064,236.79297596788558,0.6117316405434667,0.0620045370745209,39.91033910598541,10.767294645908395,35.41220367797827,41.23946037750034,12.14882298168574
25.942333466933867,81.58431482965932,7.3349486461258495,7.551896106191793,238.08194314358977,0.5878405177261754,0.04525784205546724,39.52962683395512,10.119645628793606,35.79020547724576,41.10232770904705,11.342790648460127
25.940019639278557,81.58957995991985,7.020128355805265,7.483112235809024,245.20691812470238,0.5771408829958198,0.09287021292953246,38.09917779436102,9.619230326557847,36.61096890328723,41.07078513972594,11.732636870619297
25.937705811623246,81.59484509018036,6.995944131379455,7.541078149526449,247.2837307739389,0.5295788538782253,0.0675770559055217,40.272864222600546,10.059001646152774,35.49571775495262,41.347564789232905,11.337661514151261
25.935391983967936,81.60011022044088,7.0403902396065,7.429658661620585,243.05545068682446,0.5589110688113226,0.04972268203417059,38.53169369123592,9.645877391179361,34.14580276381121,42.49541372343236,11.363866611412812
25.933078156312625,81.60537535070141,6.9930576721397415,7.54323054568778,237.54492341914099,0.6490722280726777,0.08217595618939083,39.25542053122278,10.240298601635496,34.92103448991484,41.230865573633416,10.15245537237589
25.930764328657315,81.61064048096192,7.154029014351187,7.458197910292907,249.27267886696845,0.5540193550948961,0.09189763532328024,37.432370059208694,10.155165476525749,35.48538885653003,40.87893381678842,11.230033745740311
25.928450501002004,81.61590561122244,6.787367461850009,7.535047924832066,239.46080441594503,0.5988320850616814,0.0781691430181809,37.569732145619575,10.411017559745533,37.12579777736601,41.271254891636566,11.77426566365308
25.926136673346694,81.62117074148297,6.867812755532219,7.505615423869648,240.50439046952923,0.6240979876549494,0.0731322742072627,39.49144037599406,9.701871446714259,34.06242402817214,42.287842634174964,10.926657418012304
25.923822845691383,81.62643587174348,6.86202189535559,7.466168756481648,243.474546519195,0.5569673446963936,0.07760956651781144,37.895196892149166,10.023419938305446,36.4588224321998,43.273859038268945,11.22554181174407
25.921509018036073,81.63170100200401,7.161343147634616,7.487381517718325,248.58209045111778,0.6009112018006094,0.07444125856398828,39.16495460262055,9.456653200958451,35.594481128832115,41.09973963221432,10.782385106998529
25.919195190380762,81.63696613226453,7.272272361212253,7.530507255541083,246.04160626148973,0.6242779105804731,0.059779293320897514,37.768702028346326,10.277360138060457,36.242660296690104,41.96959318446124,11.305843199803059
25.91688136272545,81.64223126252506,6.9971761020456755,7.506736848931636,244.5454179437507,0.5973029206020718,0.06927978984514353,36.18640716433979,10.199668295440482,35.45287218875447,42.303027478288065,10.986819409424973
25.91456753507014,81.64749639278557,6.984964150834368,7.52537923783317,244.99936364979695,0.6837857702834733,0.08781919857520723,38.201934490586396,10.187058727090056,34.842532685356204,40.90906675818566,10.59913080916702
25.91225370741483,81.6527615230461,7.018520865056583,7.5806171630764805,243.58052179092056,0.548501034735628,0.08482517812064751,36.84446753834426,9.987262330050047,36.332562172674336,42.09342972295063,11.712923486508046
25.90993987975952,81.65802665330662,7.180302935362029,7.4386019398472145,245.8992747614429,0.6311672036169353,0.0825208970895023,37.70320917171136,10.151664582095732,36.301819214351426,40.528797869369164,11.493247704175914
25.90762605210421,81.66329178356713,6.865209597862118,7.565527476977669,233.8087299796131,0.5950900831241425,0.0650727727721993,36.992109118382736,10.627895892655914,36.64373717786521,40.265152051760985,10.712710689760645
25.9053122244489,81.66855691382766,7.03864313156028,7.504735938923511,243.00079404113333,0.6243244715018833,0.07727745256796499,35.5649635798813,9.87379269076261,35.81296635560192,42.68459670798485,11.25469817284041
25.90299839679359,81.67382204408818,7.148026991166062,7.46438846867392,245.41276520410185,0.6153242837092778,0.047344024303357185,36.75827703226787,10.046224936809928,35.341155325198066,41.928981717268556,11.269415161787643
25.900684569138278,81.6790871743487,7.076055787945176,7.446960851678691,240.10367471697813,0.5810356107554449,0.08267714995828085,38.21109801805219,9.56051994293446,34.534141469407565,42.64382065454462,11.321036218231946
25.898370741482967,81.68435230460922,7.028758279146621,7.492497610483001,246.5132779097246,0.6108740157073311,0.10143286561720351,36.675712105506,9.65313740992145,36.730540324997726,42.47169600488113,10.156209969784383
25.896056913827657,81.68961743486975,7.150192586745607,7.536872940895166,244.41035334155603,0.5492710931090894,0.057888018019368416,36.06246725591074,10.046306578569547,36.43065953661508,41.487408699489194,11.514372435370527
25.893743086172343,81.69488256513026,6.59455082891065,7.494904971603086,252.51039460578397,0.6241413468170002,0.07121108490023367,36.79589972712872,10.45676248269057,35.23600925158102,42.58173729428746,10.738231387407723
25.891429258517032,81.70014769539078,7.102002334586445,7.560508623323976,252.04082430040359,0.6160578107501392,0.08493660168065195,35.931318297346365,9.92195287289295,35.67655193393486,41.34517386436094,10.86045906311048
25.88911543086172,81.70541282565131,6.9027803099850855,7.442126369106188,244.14577671009368,0.6273769025740256,0.09879263951641226,35.757614343758604,9.94064286427018,35.79723992788877,44.301723167107866,12.378884996938464
25.88680160320641,81.71067795591182,6.727152412170229,7.499856272693003,245.66590172732103,0.6411011154949876,0.07327663075549776,34.54396510617962,9.884067384267317,34.93869148860397,41.350154467389224,11.235727778852718
25.8844877755511,81.71594308617235,7.079568174078809,7.4504659636460575,246.2337158981764,0.6215645304109219,0.06961624506101155,35.431726722274405,9.845997949340068,35.59351793918676,42.69642632209879,10.92074811655551
25.88217394789579,81.72120821643287,7.210361349765147,7.5153842492839225,244.98312184299368,0.6161962997175545,0.05046615286375876,35.900520772661196,10.1922346610696,35.3650393937489,41.835359646741296,10.04464562952717
25.87986012024048,81.72647334669338,6.985403912776647,7.5366470999195485,247.83011327076616,0.5865798947390668,0.08155157193962159,34.23099862130057,9.49095380251752,36.070310222918565,43.679389957719,11.879815916596124
25.87754629258517,81.73173847695391,7.150944222670047,7.484729067948619,244.27713864612545,0.5929455348509423,0.11063114060215617,35.86732172832713,10.619107588337934,35.83276820386434,42.75742043204153,10.55421847751714
25.87523246492986,81.73700360721443,7.252129148011167,7.397834164349185,243.0480591689479,0.6512574233372345,0.08416037692947015,34.4824612337612,9.858700444946427,35.08934614232411,42.6215298222969,10.771231096037047
25.872918637274548,81.74226873747494,7.210080652863904,7.510458996678885,250.32161899132052,0.6601326890977697,0.07966581531224431,33.673965471941415,10.433029468314041,38.4300363973598,44.2006531868658,11.15762723496066
25.870604809619238,81.74753386773547,7.261675034730674,7.520524059332155,250.6091460196289,0.6113314273219803,0.0848312346615048,35.01092556982138,9.656926642562581,37.79304646651681,43.36457341158344,12.086074041851159
25.868290981963927,81.752798997996,7.130116132499364,7.519834760433864,245.13401823112386,0.6213325009498779,0.079833619940771,33.812336853501186,10.454377432932363,36.02069694796575,43.97057692469674,11.823249646054528
25.865977154308617,81.75806412825652,7.033507379427708,7.5537576209304,252.1929565798364,0.5943377430385924,0.0678047844160981,34.478679650551754,10.47878960987997,37.02304830306524,42.39287777742701,11.420652473126259
25.863663326653306,81.76332925851703,6.785570246619596,7.462202353970229,246.34547752714616,0.6582290282319394,0.09234919873516564,33.46732910145522,10.388115664489595,37.20964224565923,41.99710594270483,11.72082073605772
25.861349498997996,81.76859438877756,6.992904679896005,7.533026004287423,250.14470298298156,0.6446254692924487,0.08338642284667638,33.482945671828595,9.86233657623267,37.961955552859436,43.73040161269828,11.337727582489041
25.859035671342685,81.77385951903808,6.90755073976245,7.554345087963257,252.67367166830164,0.6845624913647897,0.08026419877900495,33.75615712288005,10.386847689634758,36.20928837831247,43.33181013683898,11.783114116889413
25.856721843687374,81.7791246492986,7.364176047189554,7.436383148795547,249.51809894605844,0.6016852632944298,0.06536950959082638,33.42499018383395,9.841970649817494,37.98498362663381,44.44168754101138,11.829421006087234
25.854408016032064,81.78438977955912,7.016920308624809,7.521248887365817,251.73176644046,0.6184490493413382,0.09955261897902157,31.427301236436954,10.243493616881839,36.56502736600663,43.73477837681228,12.360677399426915
25.852094188376753,81.78965490981965,7.066822371814856,7.489285932319631,248.1073378033674,0.6385314222606998,0.0899705411799969,31.95870559777054,10.787007647257314,35.911920594784355,44.11832882132823,12.447470271434991
25.849780360721443,81.79492004008016,7.1363710595671135,7.507236521915359,249.64744363222678,0.6528247131482086,0.0717061874394908,33.431751491649216,10.72580076962646,37.82197428066224,42.17709343866362,12.302480640792595
25.847466533066132,81.80018517034068,7.065761461562448,7.52550261793985,249.87012582943998,0.6288437029872946,0.09502737280522949,32.415615223461444,10.446301087266617,38.38798857773262,46.110163128603716,11.969922496616206
25.845152705410822,81.80545030060121,7.319315843250777,7.493258198168946,247.9675037538226,0.6110485190000978,0.07253643742422249,31.936047520148612,10.084639531362855,39.61147869094328,43.92228458492185,12.621575515294495
25.84283887775551,81.81071543086172,6.977760044428155,7.486924269469029,250.50697407454192,0.6656409903355621,0.06826994761233524,31.102517398932058,10.768353664182202,36.25866249492756,44.940364709259065,12.308180761546692
25.8405250501002,81.81598056112225,7.106707821666107,7.51657721991703,245.27985111857228,0.6628295924725833,0.06860445323779678,31.16059638701959,10.554645290372557,38.0234975688247,43.3233864780734,11.92060833469102
25.83821122244489,81.82124569138277,6.972763094930566,7.473032895391128,249.76996291248108,0.6157366720721751,0.05343397170368008,30.242648846845185,9.656754009607518,37.081703351581055,44.651966481183116,12.371188018179847
25.83589739478958,81.82651082164328,6.893002649806271,7.474454208715147,250.85532951459234,0.6859470625494227,0.08707313570627503,31.615487568294338,10.937128117530463,38.21160192920995,42.95009462229568,12.730192265605439
25.83358356713427,81.83177595190381,7.00636591935011,7.546479280978702,251.23036606511178,0.6824747518578415,0.052532826824927374,31.05493700621151,10.65478253133103,36.23919311237343,44.95056675768758,13.261927217010001
25.83126973947896,81.83704108216433,7.099951390991451,7.47482215422898,251.54934887863246,0.6535051264559362,0.061573342531017074,30.598370582607412,11.187054046175675,36.48219552909609,44.131788916206574,12.837701356557638
25.82895591182365,81.84230621242484,7.048734944461541,7.548948178839047,252.5285354496967,0.6539900384155484,0.04886617986382671,31.155903108107324,10.310756300233807,36.97645560511804,44.62553823678897,12.451228304889105
25.826642084168338,81.84757134268537,7.017135519363419,7.542373049608516,254.95361190850386,0.6703638511537497,0.07870895460814291,31.341174536758686,9.522161507265663,37.80186520581239,45.431268389032006,13.214236029254343
25.824328256513027,81.8528364729459,6.91816164879747,7.456462554253243,256.7941677197121,0.6300406289202338,0.07774519309593034,32.56501576310819,10.94963696165708,37.209879043569835,43.37777088697564,13.376263941706974
