geometry,Longitude,Latitude,Dissolved oxygen (mg/L),Potential of Hydrogen (pH),Total Dissolved Solids (mg/L),Nitrate N (mgN/L),Amonia N (mgN/L)
POINT (81.54761424211267 25.65252660630986),81.54761424211267,25.65252660630986,5.9762849925849055,8.012441809381786,238.5304869086023,1.1578758087465622,0.2739894313793748
POINT (81.55174804492958 25.649691708056338),81.55174804492958,25.649691708056338,5.973580716229751,8.01219428659378,238.4375696417336,1.1574884864711077,0.2719377134315896
POINT (81.55588184774648 25.646856809802816),81.55588184774648,25.646856809802816,5.970844989464691,8.011933619693231,238.34050683769541,1.1571144350783613,0.269871252199358
POINT (81.56001565056337 25.644021911549295),81.56001565056337,25.644021911549295,5.968076840509857,8.011659682899165,238.23927801047162,1.1567537102360879,0.2677905745845105
POINT (81.56414945338028 25.641187013295774),81.56414945338028,25.641187013295774,5.965275251984617,8.01137234451735,238.13386166492228,1.1564063679978203,0.26569622185118585
POINT (81.56828325619718 25.638352115042252),81.56828325619718,25.638352115042252,5.962439158170919,8.011071466473233,238.02423519379818,1.1560724649074265,0.2635887499668096
POINT (81.57241705901409 25.63551721678873),81.57241705901409,25.63551721678873,5.959567442063495,8.01075690380888,237.91037476641986,1.1557520581109515,0.2614687299562341
POINT (81.57655086183098 25.63268231853521),81.57655086183098,25.63268231853521,5.95665893218787,8.010428504140549,237.79225520822584,1.1554452054765738,0.2593367482696808
POINT (81.58068466464789 25.62984742028169),81.58068466464789,25.62984742028169,5.953712399164928,8.010086107073299,237.6698498703003,1.1551519657235818,0.25719340716492534
POINT (81.58481846746479 25.627012522028167),81.58481846746479,25.627012522028167,5.95072655199895,8.00972954356855,237.5431304879125,1.1548723985614233,0.2550393251044992
POINT (81.58895227028168 25.624177623774646),81.58895227028168,25.624177623774646,5.947700034063189,8.0093586352601,237.41206702697698,1.1546065648399568,0.25287513716844706
POINT (81.59308607309859 25.621342725521124),81.59308607309859,25.621342725521124,5.944631418754758,8.008973193713706,237.2766275172472,1.1543545267122128,0.2507014954835081
POINT (81.59721987591548 25.618507827267607),81.59721987591548,25.618507827267607,5.941519204787258,8.008573019624656,237.1367778709097,1.1541163478110956,0.24851906966949922
POINT (81.6013536787324 25.615672929014085),81.6013536787324,25.615672929014085,5.938361811086239,8.00815790194734,236.99248168510542,1.1538920934416328,0.2463285473037531
POINT (81.60548748154929 25.612838030760564),81.60548748154929,25.612838030760564,5.935157571248983,8.007727616950014,236.84370002674757,1.1536818307905954,0.24413063440474836
POINT (81.6096212843662 25.610003132507043),81.6096212843662,25.610003132507043,5.9319047275253665,8.007281927187222,236.69039119780624,1.1534856291554871,0.2419260559358779
POINT (81.6137550871831 25.60716823425352),81.6137550871831,25.60716823425352,5.9286014242722835,8.006820580381621,236.53251047904394,1.1533035601951893,0.2397155563307569
POINT (81.61788889 25.604333336),81.61788889,25.604333336,5.925245700828084,8.006343308205766,236.3700098499292,1.1531356982047902,0.23749990004129404
POINT (81.6220226928169 25.60149843774648),81.6220226928169,25.60149843774648,5.921835483747946,8.005849824953597,236.20283768221938,1.1529821204174662,0.23527987211022
POINT (81.6261564956338 25.598663539492957),81.6261564956338,25.598663539492957,5.918368578333555,8.005339826089914,236.03093840437893,1.1528429073366127,0.23305627876965154
POINT (81.6302902984507 25.595828641239436),81.6302902984507,25.595828641239436,5.9148426593831775,8.004812986664952,235.85425213368933,1.1527181431018467,0.23082994806775453
POINT (81.6344241012676 25.592993742985914),81.6344241012676,25.592993742985914,5.9112552610789475,8.004268959579436,235.6727142725099,1.15260791589294,0.22860173052564195
POINT (81.63855790408451 25.590158844732393),81.63855790408451,25.590158844732393,5.907603765918128,8.003707373683868,235.48625506471632,1.152512318376271,0.22637249982692584
POINT (81.6426917069014 25.58732394647887),81.6426917069014,25.58732394647887,5.9038853925839065,8.003127831693682,235.29479910786947,1.1524314481989693,0.22414315354283332
POINT (81.64682550971831 25.58448904822535),81.64682550971831,25.58448904822535,5.900097182637728,8.002529907899648,235.09826481608098,1.1523654085365955,0.2219146138958986
POINT (81.6509593125352 25.58165414997183),81.6509593125352,25.58165414997183,5.896235985900798,8.001913145650311,234.89656382793376,1.1523143087009808,0.2196878285659758
POINT (81.65509311535212 25.578819251718308),81.65509311535212,25.578819251718308,5.892298444374701,8.001277054580209,234.6896003530544,1.1522782648157086,0.21746377154250077
POINT (81.65922691816901 25.575984353464786),81.65922691816901,25.575984353464786,5.888280974532232,8.000621107554238,234.47727045013394,1.152257400567751,0.21524344402781415
POINT (81.6633607209859 25.573149455211265),81.6633607209859,25.573149455211265,5.884179747786432,7.99994473729455,234.25946122820008,1.1522518480449115,0.213027875396711
POINT (81.66749452380282 25.570314556957747),81.66749452380282,25.570314556957747,5.879990668920652,7.999247332651943,234.03604996187417,1.1522617486700648,0.21081812421842078
POINT (81.67162832661971 25.567479658704226),81.67162832661971,25.567479658704226,5.8757093522324615,7.998528234478386,233.80690311006308,1.1522872542447125,0.20861527934793697
POINT (81.67576212943662 25.564644760450705),81.67576212943662,25.564644760450705,5.871331095109971,7.997786731051423,233.57187522606978,1.1523285281161506,0.2064204610946642
POINT (81.67989593225352 25.561809862197183),81.67989593225352,25.561809862197183,5.866850848719995,7.997022052994243,233.33080774544152,1.1523857464845735,0.20423482247769287
POINT (81.68402973507042 25.558974963943662),81.68402973507042,25.558974963943662,5.862263185440976,7.996233367627125,233.08352763588294,1.1524590998688304,0.20205955057817385
POINT (81.68816353788732 25.55614006569014),81.68816353788732,25.55614006569014,5.857562262621259,7.995419772676753,232.82984589133315,1.152548794752285,0.19989586800118933
POINT (81.69229734070423 25.55330516743662),81.69229734070423,25.55330516743662,5.852741782180508,7.994580289258944,232.56955584962142,1.152655055433439,0.19774503446112723
POINT (81.69643114352112 25.550470269183098),81.69643114352112,25.550470269183098,5.847794945500969,7.993713854037809,232.30243131008694,1.152778126109704,0.1956083485071239
POINT (81.70056494633802 25.547635370929576),81.70056494633802,25.547635370929576,5.8427144029701665,7.992819310449565,232.02822442391374,1.1529182732270766,0.1934871494074681
POINT (81.70469874915493 25.544800472676055),81.70469874915493,25.544800472676055,5.8374921974388645,7.991895398861959,231.74666332576476,1.1530757881335474,0.19138281921523542
POINT (81.70883255197182 25.541965574422534),81.70883255197182,25.541965574422534,5.832119700742175,7.990940745520115,231.45744947035521,1.1532509900800894,0.18929678504090808
POINT (81.71296635478873 25.539130676169012),81.71296635478873,25.539130676169012,5.826587542295835,7.989953850105693,231.16025463180802,1.1534442296200629,0.18723052156205264
POINT (81.71710015760563 25.53629577791549),81.71710015760563,25.53629577791549,5.820885528620381,7.988933071708437,230.85471751685105,1.1536558924661773,0.1851855538054055
POINT (81.72123396042254 25.53346087966197),81.72123396042254,25.53346087966197,5.815002552456334,7.987876612975963,230.54043993482722,1.1538864038739,0.18316346024250285
POINT (81.72536776323943 25.53062598140845),81.72536776323943,25.53062598140845,5.80892648991163,7.986782502168799,230.216982458038,1.1541362336317411,0.18116587624748443
POINT (81.72950156605634 25.527791083154927),81.72950156605634,25.527791083154927,5.80264408381719,7.985648572801273,229.88385949463395,1.1544059017525234,0.17919449797395512
POINT (81.73363536887324 25.524956184901406),81.73363536887324,25.524956184901406,5.796140811154374,7.984472440494111,229.5405336829696,1.1546959849759157,0.17725108671828402
POINT (81.73776917169013 25.522121286647884),81.73776917169013,25.522121286647884,5.789400732044717,7.983251476599404,229.18640950043837,1.1550071242118092,0.17533747384860912
POINT (81.74190297450704 25.519286388394367),81.74190297450704,25.519286388394367,5.7824063173506355,7.981982778081172,228.82082596099758,1.1553400330769346,0.17345556639361925
POINT (81.74603677732394 25.516451490140845),81.74603677732394,25.516451490140845,5.7751382514083,7.980663133042511,228.44304825313498,1.1556955077043825,0.1716073534024411
POINT (81.75017058014085 25.513616591887324),81.75017058014085,25.513616591887324,5.7675752057865735,7.979288981180544,228.05225814333178,1.1560744380380867,0.16979491320783305
POINT (81.75430438295774 25.510781693633803),81.75430438295774,25.510781693633803,5.75969357922024,7.977856368319849,227.64754293835196,1.1564778208628022,0.1680204217499918
POINT (81.75843818577465 25.50794679538028),81.75843818577465,25.50794679538028,5.75146719797774,7.976360894019834,227.22788276191255,1.1569067748659438,0.16628616214797498
POINT (81.76257198859155 25.50511189712676),81.76257198859155,25.50511189712676,5.742866969874221,7.9747976510677985,226.79213585667537,1.157362558081716,0.16459453574173424
POINT (81.76670579140846 25.50227699887324),81.76670579140846,25.50227699887324,5.733860483900014,7.973161155452529,226.33902156976632,1.157846588131886,0.1629480748700975
POINT (81.77083959422535 25.499442100619717),81.77083959422535,25.499442100619717,5.724411545985594,7.971445265159851,225.86710061848763,1.158360465752077,0.16134945770080236
POINT (81.77497339704225 25.496607202366196),81.77497339704225,25.496607202366196,5.714479639744362,7.969643085837899,225.3747521615835,1.1589060021787436,0.1598015254878487
POINT (81.77910719985915 25.493772304112674),81.77910719985915,25.493772304112674,5.704019299129406,7.967746861046945,224.8601471206484,1.1594852510696552,0.1583073027006529
POINT (81.78324100267605 25.490937405859153),81.78324100267605,25.490937405859153,5.69297937783648,7.965747844441034,224.32121710717973,1.1601005457382325,0.1568700205479069
POINT (81.78737480549296 25.488102507605632),81.78737480549296,25.488102507605632,5.681302198079131,7.963636150843616,223.75561821758583,1.1607545425943024,0.15549314450559612
POINT (81.79150860830985 25.48526760935211),81.79150860830985,25.48526760935211,5.66892255926106,7.9614005828132335,223.160688870132,1.161450271789676,0.1541804065487732
POINT (81.79564241112676 25.48243271109859),81.79564241112676,25.48243271109859,5.655766585482174,7.959028429019485,222.53340079183084,1.1621911961449527,0.15293584287002088
POINT (81.79977621394366 25.479597812845068),81.79977621394366,25.479597812845068,5.641750390521018,7.956505230701483,221.8703022533083,1.162981279442901,0.15176383792473666
POINT (81.80391001676057 25.476762914591546),81.80391001676057,25.476762914591546,5.626778541347515,7.953814512908152,221.16745275616105,1.1638250650396564,0.1506691756355755
POINT (81.80804381957746 25.47392801633803),81.80804381957746,25.47392801633803,5.610742308907408,7.950937478572843,220.42034871050686,1.1647277653330825,0.14965709844572356
POINT (81.81217762239436 25.471093118084507),81.81217762239436,25.471093118084507,5.593517712465039,7.947852666557316,219.62384039650337,1.1656953616982892,0.1487333745031996
POINT (81.81631142521127 25.468258219830986),81.81631142521127,25.468258219830986,5.574963399432083,7.944535581056275,218.77204203524843,1.1667347126229555,0.1479043723515444
POINT (81.82044522802816 25.465423321577465),81.82044522802816,25.465423321577465,5.554918471127268,7.940958311774049,217.8582397340537,1.1678536641780823,0.14717714066717227
POINT (81.82457903084507 25.462588423323943),81.82457903084507,25.462588423323943,5.533200493070695,7.937089186760588,216.87480756333298,1.1690611502468975,0.1465594870373938
POINT (81.82871283366197 25.459753525070422),81.82871283366197,25.459753525070422,5.509604165061492,7.932892541284032,215.81315215564342,1.1703672575593551,0.1460600430723169
POINT (81.83284663647888 25.4569186268169),81.83284663647888,25.4569186268169,5.483901561514568,7.928328762408398,214.66372484256203,1.171783207848334,0.1456882906038222
POINT (81.83698043929577 25.45408372856338),81.83698043929577,25.45408372856338,5.455845654534031,7.923354909505545,213.41617464886866,1.1733211675985846,0.1454545002967395
POINT (81.84111424211267 25.451248830309858),81.84111424211267,25.451248830309858,5.425180318684967,7.917926471418874,212.05977901764044,1.174993718367574,0.14536949007266106
POINT (81.84524804492958 25.448413932056337),81.84524804492958,25.448413932056337,5.391662794485077,7.912001307758863,210.5844078709118,1.1768126759434165,0.14544402783526944
POINT (81.84938184774647 25.445579033802815),81.84938184774647,25.445579033802815,5.3551098271996445,7.905547739766999,208.98250046717348,1.1787866738561577,0.1456875451872208
POINT (81.85351565056338 25.442744135549294),81.85351565056338,25.442744135549294,5.315488658738001,7.898560501174386,207.25295996315484,1.1809164085678356,0.14610552621730946
POINT (81.85764945338028 25.439909237295772),81.85764945338028,25.439909237295772,5.273093053238432,7.891091587991344,205.40868192731037,1.1831854558061137,0.14669435302712033
POINT (81.86178325619719 25.43707433904225),81.86178325619719,25.43707433904225,5.228880518942206,7.883309347957746,203.49096875207675,1.1855426984260324,0.14743127598276995
POINT (81.86591705901408 25.43423944078873),81.86591705901408,25.43423944078873,5.185112875832577,7.8756107053180235,201.59689684388073,1.1878689818931847,0.14825510881329607
POINT (81.87005086183099 25.43140454253521),81.87005086183099,25.43140454253521,5.146552622285185,7.868830726946624,199.93040527235297,1.1899148984715862,0.1490297239800931
POINT (81.87418466464788 25.428569644281687),81.87418466464788,25.428569644281687,5.122604531533907,7.864617699984917,198.89370151734153,1.1911895335690867,0.14947782547424
POINT (81.87831846746478 25.42573474602817),81.87831846746478,25.42573474602817,5.130755065999784,7.866035368266905,199.2339550702977,1.190782051662899,0.14907263665619705
POINT (81.88245227028169 25.422899847774648),81.88245227028169,25.422899847774648,5.200580994501761,7.878264464903577,202.21399176800048,1.1871544414364479,0.14690650306013972
POINT (81.88658607309858 25.420064949521127),81.88658607309858,25.420064949521127,5.373164156850615,7.908498889202957,209.58632717965557,1.178174369580064,0.1416905273950399
POINT (81.8907198759155 25.417230051267605),81.8907198759155,25.417230051267605,5.681873679235784,7.96257793518217,222.77145216556946,1.162117183378288,0.1323212400010635
POINT (81.89485367873239 25.414395153014084),81.89485367873239,25.414395153014084,6.104921607171214,8.036676889859917,240.8328328078138,1.1401306268874425,0.11934734996109829
POINT (81.8989874815493 25.411560254760563),81.8989874815493,25.411560254760563,6.536734512828418,8.112299057163492,259.2594775416156,1.117710974532123,0.10593834591220254
POINT (81.9031212843662 25.40872535650704),81.9031212843662,25.40872535650704,6.855952650373725,8.168192337571606,272.87362698729635,1.1011571478274924,0.09588278676125576
POINT (81.9072550871831 25.40589045825352),81.9072550871831,25.40589045825352,7.020445126127609,8.196987425041081,279.8841000784301,1.0926398015117553,0.0906125767525746
POINT (81.91138889 25.40305556),81.91138889,25.40305556,7.0634222631094765,8.204508739650414,281.7142594296228,1.090418435326587,0.08920910395584176
POINT (81.9086111125 25.40725694875),81.9086111125,25.40725694875,7.018967579359706,8.19672870179122,279.8210710258849,1.0927164433607974,0.09065877749392139
POINT (81.905833335 25.4114583375),81.905833335,25.4114583375,6.841324179192405,8.165630265146845,272.249186995789,1.101917048262702,0.09633264071245594
POINT (81.9030555575 25.41565972625),81.9030555575,25.41565972625,6.475966431010463,8.101654338237639,256.6643217637107,1.1208706995189741,0.10778588838677008
POINT (81.90027778 25.419861115),81.90027778,25.419861115,5.954315392891353,8.010291437861106,234.39825413625994,1.1479685805608855,0.12387437587646134
POINT (81.8975000025 25.42406250375),81.8975000025,25.42406250375,5.432464545300477,7.918875827441544,212.11044910851584,1.1751093567721247,0.13972154906863243
POINT (81.894722225 25.4282638925),81.894722225,25.4282638925,5.066678063508354,7.854786114764172,196.47842997475874,1.1941563325205349,0.1506474688648371
POINT (81.8919444475 25.43246528125),81.8919444475,25.43246528125,4.888671820187604,7.823590501717041,188.8659828274119,1.2034375797196992,0.15586284848289816
POINT (81.88916667 25.43666667),81.88916667,25.43666667,4.844084507042254,7.815774647887324,186.95774647887325,1.2057656338028169,0.15714084507042253
POINT (81.89377410402876 25.434637413381296),81.89377410402876,25.434637413381296,4.886484103426893,7.8232073333219105,188.77259193827405,1.2035512471790786,0.15593006142005178
POINT (81.89838153805755 25.43260815676259),81.89838153805755,25.43260815676259,5.0414638891266454,7.850370119280952,195.40219977750266,1.1954660664582581,0.15142478412876578
POINT (81.90298897208632 25.430578900143885),81.90298897208632,25.430578900143885,5.324483525289888,7.899965434587595,207.50248321903518,1.180715769365644,0.14307048918617382
POINT (81.9075964061151 25.42854964352518),81.9075964061151,25.42854964352518,5.686390980696257,7.963375855977795,222.96882564543102,1.1618693859598785,0.13225748422773725
POINT (81.91220384014387 25.426520386906475),81.91220384014387,25.426520386906475,6.031631392850663,8.023859739128746,237.7181465368124,1.1439017044390243,0.12185053837634842
POINT (81.91681127417266 25.42449113028777),81.91681127417266,25.42449113028777,6.289517439275992,8.06903806726238,248.73422848780118,1.1304825433025436,0.1140493449148911
POINT (81.92141870820143 25.422461873669064),81.92141870820143,25.422461873669064,6.447480450575596,8.096715116510659,255.4847254268901,1.1222545085689306,0.10931842575890643
POINT (81.92602614223021 25.42043261705036),81.92602614223021,25.42043261705036,6.527611205038976,8.110765126143454,258.91638641622586,1.1180600684297317,0.10704612330705923
POINT (81.93063357625898 25.418403360431654),81.93063357625898,25.418403360431654,6.5575527360295345,8.116032770816515,260.2114529220982,1.116456735977261,0.10642076607489973
POINT (81.93524101028777 25.416374103812952),81.93524101028777,25.416374103812952,6.55842937156271,8.116219419026722,260.2727277477197,1.1163435254281022,0.10680921043072766
POINT (81.93984844431654 25.414344847194247),81.93984844431654,25.414344847194247,6.543741761958888,8.113690331140457,259.67695423706374,1.1170170712508938,0.10780128782388136
POINT (81.94445587834532 25.412315590575542),81.94445587834532,25.412315590575542,6.521443398468044,8.109838832820685,258.76381316274103,1.1180628733494995,0.10915257302283043
POINT (81.9490633123741 25.410286333956837),81.9490633123741,25.410286333956837,6.49602576657433,8.105451762418816,257.72510986099377,1.1192465172420285,0.11072349942172514
POINT (81.95367074640288 25.40825707733813),81.95367074640288,25.40825707733813,6.4699518792514485,8.100960653407737,256.6660444126969,1.1204389963599344,0.11243663568964012
POINT (81.95827818043165 25.406227820719426),81.95827818043165,25.406227820719426,6.444528074662613,8.09659446582437,255.64245483301175,1.1215713395439586,0.11425036112150808
POINT (81.96288561446043 25.40419856410072),81.96288561446043,25.40419856410072,6.420409405199639,8.092468114323035,254.6823985598044,1.1226083285158484,0.11614343920639408
POINT (81.9674930484892 25.402169307482016),81.9674930484892,25.402169307482016,6.3978874918132815,8.088632884564593,253.79843981078042,1.1235335391624268,0.11810613993252794
POINT (81.97210048251799 25.40014005086331),81.97210048251799,25.40014005086331,6.37705373068435,8.085105014129173,252.9946133053694,1.1243408668518764,0.12013515096394564
POINT (81.97670791654676 25.398110794244605),81.97670791654676,25.398110794244605,6.357891854121348,8.08188189919412,252.2703717341091,1.1250297243328589,0.12223065513564398
POINT (81.98131535057553 25.3960815376259),81.98131535057553,25.3960815376259,6.340330446869716,8.078951287787113,251.62282406281022,1.1256023200911516,0.12439464657036012
POINT (81.98592278460431 25.394052281007195),81.98592278460431,25.394052281007195,6.324272654868845,8.076296478957273,251.04800070725523,1.1260621208780615,0.1266299586854093
POINT (81.99053021863308 25.39202302438849),81.99053021863308,25.39202302438849,6.3096128265912705,8.073899233843399,250.54156136954887,1.126412992236225,0.12893970416385214
POINT (81.99513765266187 25.389993767769784),81.99513765266187,25.389993767769784,6.296245631076982,8.071741369594116,250.09918213534252,1.1266587290770986,0.1313269548432098
POINT (81.99974508669064 25.38796451115108),81.99974508669064,25.38796451115108,6.284070835837038,8.069805593559936,249.71675763321707,1.1268028110906474,0.13379456192899963
POINT (82.00435252071942 25.385935254532374),82.00435252071942,25.385935254532374,6.272995587639934,8.068075900459181,249.39049685574872,1.1268482873961592,0.13634505835384805
POINT (82.00895995474819 25.38390599791367),82.00895995474819,25.38390599791367,6.262935270721432,8.066537720640056,249.11695845018878,1.1267977347481875,0.13898060902027456
POINT (82.01356738877698 25.381876741294963),82.01356738877698,25.381876741294963,6.2538135717842716,8.065177929606998,248.89305229627527,1.1266532567150633,0.1417029886276003
POINT (82.01817482280575 25.379847484676258),82.01817482280575,25.379847484676258,6.24556212084427,8.063984783401747,248.7160230879074,1.1264165047483365,0.14451357501638024
POINT (82.02278225683453 25.377818228057553),82.02278225683453,25.377818228057553,6.238119923544857,8.062947817568057,248.58342509480443,1.1260887100133408,0.14741335086379564
POINT (82.0273896908633 25.37578897143885),82.0273896908633,25.37578897143885,6.231432709589806,8.062057731504888,248.49309340398636,1.1256707195618016,0.1504029095006015
POINT (82.03199712489209 25.373759714820146),82.03199712489209,25.373759714820146,6.225452267819345,8.061306270540577,248.44311463600525,1.1251630332268652,0.15348246239189017
POINT (82.03660455892086 25.37173045820144),82.03660455892086,25.37173045820144,6.220135806260903,8.06068611242751,248.4317987607699,1.1245658392839983,0.15665184689452122
POINT (82.04121199294964 25.369701201582735),82.04121199294964,25.369701201582735,6.2154453564213705,8.060190761622087,248.45765282727498,1.1238790479039402,0.15991053355229792
POINT (82.04581942697841 25.36767194496403),82.04581942697841,25.36767194496403,6.211347229929728,8.059814452763938,248.5193569477033,1.1231023219978038,0.16325763257934317
POINT (82.0504268610072 25.365642688345325),82.0504268610072,25.365642688345325,6.207811529242932,8.05955206365075,248.61574260532456,1.122235105381782,0.16669189941503273
POINT (82.05503429503597 25.36361343172662),82.05503429503597,25.36361343172662,6.204811710605115,8.059399037390188,248.74577320671963,1.121276648368275,0.17021173936903874
POINT (82.05964172906475 25.361584175107915),82.05964172906475,25.361584175107915,6.202324195643358,8.05935131309554,248.90852672297697,1.120226030980738,0.1738152114522537
POINT (82.06424916309352 25.35955491848921),82.06424916309352,25.35955491848921,6.200328027196507,8.059405264355373,249.10318023184922,1.11908218402793,0.17750003152931826
POINT (82.0688565971223 25.357525661870504),82.0688565971223,25.357525661870504,6.198804564774177,8.059557644673621,249.32899616517506,1.1178439082810807,0.18126357494783268
POINT (82.07346403115108 25.3554964052518),82.07346403115108,25.3554964052518,6.197737215174756,8.059805539100397,249.58531007208003,1.1165098919887806,0.1851028788044321
POINT (82.07807146517985 25.353467148633094),82.07807146517985,25.353467148633094,6.197111194092968,8.06014632132769,249.8715197219327,1.115078726946672,0.18901464400671417
POINT (82.08267889920863 25.35143789201439),82.08267889920863,25.35143789201439,6.196913314928191,8.060577615591004,250.18707538766142,1.1135489233177218,0.19299523728336831
POINT (82.0872863332374 25.349408635395683),82.0872863332374,25.349408635395683,6.197131801406718,8.061097262789295,250.53147116758998,1.111918923376267,0.1970406932869335
POINT (82.09189376726619 25.347379378776978),82.09189376726619,25.347379378776978,6.197756121025029,8.061703290304651,250.90423722105712,1.1101871143270594,0.2011467169243195
POINT (82.09650120129496 25.345350122158273),82.09650120129496,25.345350122158273,6.198776836689768,8.062393885068252,251.30493280902664,1.1083518403301214,0.20530868604018704
POINT (82.10110863532374 25.343320865539567),82.10110863532374,25.343320865539567,6.2001854742655755,8.063167369478029,251.73314004545466,1.1064114138432168,0.20952165456928915
POINT (82.10571606935251 25.341291608920862),82.10571606935251,25.341291608920862,6.2019744040424625,8.064022179826292,252.18845827809105,1.104364126377148,0.21378035626374708
POINT (82.1103235033813 25.339262352302157),82.1103235033813,25.339262352302157,6.204136734399742,8.064956846942174,252.6704990288767,1.102208258743805,0.21807920909281336
POINT (82.11493093741007 25.33723309568345),82.11493093741007,25.33723309568345,6.206666216176327,8.065969978794506,253.17888143402698,1.0999420908640092,0.222412320403042
POINT (82.11953837143885 25.33520383906475),82.11953837143885,25.33520383906475,6.209557156460013,8.067060244836261,253.71322813262634,1.097563911190298,0.22677349291887078
POINT (82.12414580546762 25.333174582446045),82.12414580546762,25.333174582446045,6.212804340684219,8.068226361902349,254.27316155997167,1.0950720257900626,0.23115623165438193
POINT (82.1287532394964 25.33114532582734),82.1287532394964,25.33114532582734,6.216402962073056,8.069467081499136,254.85830060840826,1.09246476712539,0.23555375179939314
POINT (82.13336067352517 25.329116069208634),82.13336067352517,25.329116069208634,6.220348557606788,8.070781178346643,255.46825762382213,1.0897405025587605,0.23995898763400755
POINT (82.13796810755396 25.32708681258993),82.13796810755396,25.32708681258993,6.224636949793181,8.072167440054185,256.10263571072176,1.086897642606957,0.24436460251826028
POINT (82.14257554158273 25.325057555971224),82.14257554158273,25.325057555971224,6.229264193627301,8.073624657826574,256.7610263227234,1.083934648960446,0.24876299999451498
POINT (82.14718297561151 25.32302829935252),82.14718297561151,25.32302829935252,6.234226528206334,8.075151618112494,257.44300711869363,1.0808500422804506,0.2531463360328243
POINT (82.15179040964028 25.320999042733813),82.15179040964028,25.320999042733813,6.239520332537292,8.076747095118533,258.1481400675084,1.0776424097825772,0.2575065324404723
POINT (82.15639784366907 25.318969786115108),82.15639784366907,25.318969786115108,6.245142085137395,8.07840984412271,258.87596978681364,1.074310412612266,0.26183529144950185
POINT (82.16100527769784 25.316940529496403),82.16100527769784,25.316940529496403,6.251088327078775,8.080138595529814,259.6260221029812,1.0708527930153926,0.2661241114870911
POINT (82.16561271172661 25.314911272877698),82.16561271172661,25.314911272877698,6.257355628174503,8.081932049618128,260.3978028211097,1.0672683813049924,0.27036430412631846
POINT (82.1702201457554 25.312882016258992),82.1702201457554,25.312882016258992,6.263940556040256,8.083788871933056,261.1907966950563,1.0635561026242475,0.2745470122062025
POINT (82.17482757978416 25.310852759640287),82.17482757978416,25.310852759640287,6.2708396477984065,8.085707689288006,262.0044665885107,1.059714983504819,0.2786632291025154
POINT (82.17943501381295 25.308823503021582),82.17943501381295,25.308823503021582,6.2780493842184075,8.087687086337008,262.83825281884566,1.0557441582192866,0.2827038191232657
POINT (82.18404244784172 25.306794246402877),82.18404244784172,25.306794246402877,6.28556616610924,8.089725602686553,263.69157267592584,1.051642874926934,0.28665953899502616
POINT (82.1886498818705 25.30476498978417),82.1886498818705,25.30476498978417,6.293386292799394,8.09182173051678,264.56382010851553,1.0474105016121382,0.29052106039996
POINT (82.19325731589927 25.302735733165466),82.19325731589927,25.302735733165466,6.301505942553972,8.093973912683937,265.45436557098054,1.0430465318161686,0.2942789935161128
POINT (82.19786474992806 25.30070647654676),82.19786474992806,25.30070647654676,6.309921154792156,8.09618054127753,266.36255602318533,1.0385505901638072,0.29792391150817227
POINT (82.20247218395683 25.298677219928056),82.20247218395683,25.298677219928056,6.318627813976913,8.09843995660644,267.2877150763085,1.0339224376884883,0.30144637590963896
POINT (82.20707961798561 25.29664796330935),82.20707961798561,25.29664796330935,6.3276216350577235,8.100750446589082,268.2291432773174,1.0291619769607898,0.3048369628330938
POINT (82.21168705201438 25.29461870669065),82.21168705201438,25.29461870669065,6.336898150351719,8.103110246522721,269.186118524512,1.0242692570279515,0.3080862899402717
POINT (82.21629448604317 25.292589450071944),82.21629448604317,25.292589450071944,6.346452697754168,8.10551753920752,270.15789660646425,1.0192444781736498,0.31118504410071873
POINT (82.22090192007194 25.29056019345324),82.22090192007194,25.29056019345324,6.356280410170744,8.10797045540039,271.1437118562526,1.0140879965105327,0.31412400966431236
POINT (82.22550935410072 25.288530936834533),82.22550935410072,25.288530936834533,6.366376206067381,8.110467074573936,272.1427779127781,1.008800328419793,0.31689409727147794
POINT (82.2301167881295 25.286501680215828),82.2301167881295,25.286501680215828,6.376734781032862,8.113005425955038,273.1542885804936,1.003382154855623,0.3194863731230491
POINT (82.23472422215828 25.284472423597123),82.23472422215828,25.284472423597123,6.387350600251191,8.115583489817654,274.1774187787687,0.9978343255342617,0.3218920886318219
POINT (82.23933165618705 25.282443166978418),82.23933165618705,25.282443166978418,6.398217891778936,8.118199199003737,275.21132557170097,0.9921578630309773,0.3241027103776349
POINT (82.24393909021583 25.280413910359712),82.24393909021583,25.280413910359712,6.409330640523848,8.120850440646144,276.2551492691242,0.9863539668101401,0.32610995028943834
POINT (82.2485465242446 25.278384653741007),82.2485465242446,25.278384653741007,6.420682582818705,8.123535058066794,277.30801458922616,0.9804240172170539,0.32790579597919295
POINT (82.25315395827339 25.276355397122302),82.25315395827339,25.276355397122302,6.432267201485261,8.12625085282354,278.3690318732278,0.9743695794617737,0.32948254115547654
POINT (82.25776139230216 25.274326140503597),82.25776139230216,25.274326140503597,6.444077721280944,8.128995586878727,279.4372983423391,0.9681924076283577,0.3308328160474771
POINT (82.26236882633093 25.27229688388489),82.26236882633093,25.27229688388489,6.456107104622289,8.131766984862878,280.51189938737326,0.9618944487441062,0.33194961777424326
POINT (82.26697626035971 25.270267627266186),82.26697626035971,25.270267627266186,6.468348047477646,8.134562736406819,281.5919098813147,0.9554778469459476,0.33282634059802607
